# timestamp,line
1619802301899,IN,mavg/room1/temp,0
1619802301900,OUT,func/room1/ahum,0
1619802301928,IN,mavg/room1/rhum,0
1619802301929,OUT,func/room1/ahum,0
1619802301929,IN,mavg/room2/temp,0
1619802301930,OUT,func/room2/ahum,0
1619802301930,IN,mavg/room2/rhum,0
1619802301976,OUT,func/room2/ahum,0
1619802302376,IN,mavg/room1/temp,1
1619802302377,OUT,func/room1/ahum,1
1619802302421,IN,mavg/room2/rhum,1
1619802302464,OUT,func/room2/ahum,1
1619802302464,IN,mavg/room2/temp,1
1619802302464,OUT,func/room2/ahum,1
1619802302465,IN,mavg/room1/rhum,1
1619802302465,OUT,func/room1/ahum,1
1619802302880,IN,mavg/room1/temp,2
1619802302882,OUT,func/room1/ahum,2
1619802302883,IN,mavg/room2/rhum,2
1619802302924,OUT,func/room2/ahum,2
1619802302924,IN,mavg/room2/temp,2
1619802302927,OUT,func/room2/ahum,2
1619802302929,IN,mavg/room1/rhum,2
1619802302941,OUT,func/room1/ahum,2
1619802303377,IN,mavg/room1/temp,3
1619802303378,OUT,func/room1/ahum,3
1619802303378,IN,mavg/room2/rhum,3
1619802303420,OUT,func/room2/ahum,3
1619802303420,IN,mavg/room2/temp,3
1619802303420,OUT,func/room2/ahum,3
1619802303420,IN,mavg/room1/rhum,3
1619802303421,OUT,func/room1/ahum,3
1619802303878,IN,mavg/room1/temp,4
1619802303879,OUT,func/room1/ahum,4
1619802303923,IN,mavg/room2/rhum,4
1619802303926,OUT,func/room2/ahum,4
1619802303927,IN,mavg/room2/temp,4
1619802303929,OUT,func/room2/ahum,4
1619802303968,IN,mavg/room1/rhum,4
1619802303968,OUT,func/room1/ahum,4
1619802304383,IN,mavg/room1/temp,5
1619802304428,OUT,func/room1/ahum,5
1619802304429,IN,mavg/room2/rhum,5
1619802304431,OUT,func/room2/ahum,5
1619802304431,IN,mavg/room2/temp,5
1619802304433,OUT,func/room2/ahum,5
1619802304434,IN,mavg/room1/rhum,5
1619802304436,OUT,func/room1/ahum,5
1619802304881,IN,mavg/room1/temp,6
1619802304881,OUT,func/room1/ahum,6
1619802304928,IN,mavg/room2/rhum,6
1619802304930,OUT,func/room2/ahum,6
1619802304931,IN,mavg/room2/temp,6
1619802304976,OUT,func/room2/ahum,6
1619802304977,IN,mavg/room1/rhum,6
1619802305021,OUT,func/room1/ahum,6
1619802305382,IN,mavg/room1/temp,7
1619802305383,OUT,func/room1/ahum,7
1619802305425,IN,mavg/room2/rhum,7
1619802305467,OUT,func/room2/ahum,7
1619802305468,IN,mavg/room2/temp,7
1619802305468,OUT,func/room2/ahum,7
1619802305468,IN,mavg/room1/rhum,7
1619802305469,OUT,func/room1/ahum,7
1619802305883,IN,mavg/room1/temp,8
1619802305884,OUT,func/room1/ahum,8
1619802305885,IN,mavg/room2/rhum,8
1619802305885,OUT,func/room2/ahum,8
1619802305930,IN,mavg/room2/temp,8
1619802305932,OUT,func/room2/ahum,8
1619802305933,IN,mavg/room1/rhum,8
1619802305935,OUT,func/room1/ahum,8
1619802306384,IN,mavg/room1/temp,9
1619802306384,OUT,func/room1/ahum,9
1619802306424,IN,mavg/room2/rhum,9
1619802306469,OUT,func/room2/ahum,9
1619802306469,IN,mavg/room2/temp,9
1619802306471,OUT,func/room2/ahum,9
1619802306471,IN,mavg/room1/rhum,9
1619802306473,OUT,func/room1/ahum,9
1619802306884,IN,mavg/room1/temp,10
1619802306885,OUT,func/room1/ahum,10
1619802306885,IN,mavg/room2/rhum,10
1619802306885,OUT,func/room2/ahum,10
1619802306885,IN,mavg/room2/temp,10
1619802306886,OUT,func/room2/ahum,10
1619802306886,IN,mavg/room1/rhum,10
1619802306886,OUT,func/room1/ahum,10
1619802307430,IN,mavg/room1/temp,11
1619802307432,OUT,func/room1/ahum,11
1619802307433,IN,mavg/room2/rhum,11
1619802307476,OUT,func/room2/ahum,11
1619802307476,IN,mavg/room1/rhum,11
1619802307477,OUT,func/room1/ahum,11
1619802307478,IN,mavg/room2/temp,11
1619802307521,OUT,func/room2/ahum,11
1619802307886,IN,mavg/room1/temp,12
1619802307887,OUT,func/room1/ahum,12
1619802307887,IN,mavg/room2/temp,12
1619802307887,OUT,func/room2/ahum,12
1619802307887,IN,mavg/room2/rhum,12
1619802307888,OUT,func/room2/ahum,12
1619802307888,IN,mavg/room1/rhum,12
1619802307888,OUT,func/room1/ahum,12
1619802308387,IN,mavg/room1/rhum,13
1619802308436,OUT,func/room1/ahum,13
1619802308437,IN,mavg/room2/temp,13
1619802308439,OUT,func/room2/ahum,13
1619802308440,IN,mavg/room2/rhum,13
1619802308485,OUT,func/room2/ahum,13
1619802308485,IN,mavg/room1/temp,13
1619802308487,OUT,func/room1/ahum,13
1619802308933,IN,mavg/room1/rhum,14
1619802308935,OUT,func/room1/ahum,14
1619802308935,IN,mavg/room1/temp,14
1619802308941,OUT,func/room1/ahum,14
1619802308941,IN,mavg/room2/temp,14
1619802308943,OUT,func/room2/ahum,14
1619802308943,IN,mavg/room2/rhum,14
1619802308944,OUT,func/room2/ahum,14
1619802309392,IN,mavg/room1/rhum,15
1619802309440,OUT,func/room1/ahum,15
1619802309440,IN,mavg/room1/temp,15
1619802309440,OUT,func/room1/ahum,15
1619802309440,IN,mavg/room2/temp,15
1619802309441,OUT,func/room2/ahum,15
1619802309441,IN,mavg/room2/rhum,15
1619802309441,OUT,func/room2/ahum,15
1619802309896,IN,mavg/room1/temp,16
1619802309897,OUT,func/room1/ahum,16
1619802309939,IN,mavg/room1/rhum,16
1619802309941,OUT,func/room1/ahum,16
1619802309942,IN,mavg/room2/temp,16
1619802309988,OUT,func/room2/ahum,16
1619802309988,IN,mavg/room2/rhum,16
1619802310032,OUT,func/room2/ahum,16
1619802310441,IN,mavg/room1/temp,17
1619802310443,OUT,func/room1/ahum,17
1619802310444,IN,mavg/room1/rhum,17
1619802310445,OUT,func/room1/ahum,17
1619802310446,IN,mavg/room2/temp,17
1619802310448,OUT,func/room2/ahum,17
1619802310490,IN,mavg/room2/rhum,17
1619802310491,OUT,func/room2/ahum,17
1619802310896,IN,mavg/room1/temp,18
1619802310940,OUT,func/room1/ahum,18
1619802310940,IN,mavg/room1/rhum,18
1619802310942,OUT,func/room1/ahum,18
1619802310943,IN,mavg/room2/temp,18
1619802310944,OUT,func/room2/ahum,18
1619802310945,IN,mavg/room2/rhum,18
1619802310947,OUT,func/room2/ahum,18
1619802311441,IN,mavg/room1/temp,19
1619802311443,OUT,func/room1/ahum,19
1619802311444,IN,mavg/room2/rhum,19
1619802311445,OUT,func/room2/ahum,19
1619802311446,IN,mavg/room1/rhum,19
1619802311448,OUT,func/room1/ahum,19
1619802311490,IN,mavg/room2/temp,19
1619802311491,OUT,func/room2/ahum,19
1619802311899,IN,mavg/room1/temp,20
1619802311944,OUT,func/room1/ahum,20
1619802311944,IN,mavg/room1/rhum,20
1619802311989,OUT,func/room1/ahum,20
1619802311989,IN,mavg/room2/rhum,20
1619802311991,OUT,func/room2/ahum,20
1619802311992,IN,mavg/room2/temp,20
1619802311993,OUT,func/room2/ahum,20
1619802312400,IN,mavg/room1/temp,21
1619802312401,OUT,func/room1/ahum,21
1619802312445,IN,mavg/room2/rhum,21
1619802312447,OUT,func/room2/ahum,21
1619802312448,IN,mavg/room1/rhum,21
1619802312492,OUT,func/room1/ahum,21
1619802312492,IN,mavg/room2/temp,21
1619802312537,OUT,func/room2/ahum,21
1619802312944,IN,mavg/room2/rhum,22
1619802312945,OUT,func/room2/ahum,22
1619802312945,IN,mavg/room1/rhum,22
1619802312946,OUT,func/room1/ahum,22
1619802312946,IN,mavg/room2/temp,22
1619802312947,OUT,func/room2/ahum,22
1619802312947,IN,mavg/room1/temp,22
1619802312947,OUT,func/room1/ahum,22
1619802313406,IN,mavg/room1/temp,23
1619802313408,OUT,func/room1/ahum,23
1619802313449,IN,mavg/room2/rhum,23
1619802313451,OUT,func/room2/ahum,23
1619802313453,IN,mavg/room1/rhum,23
1619802313454,OUT,func/room1/ahum,23
1619802313455,IN,mavg/room2/temp,23
