# timestamp,line
1619788395822,IN,func/room1/ahum,0
1619788395836,IN,func/room1/ahum,0
1619788395836,IN,func/room2/ahum,0
1619788395878,IN,func/room2/ahum,0
1619788396530,IN,func/room1/ahum,1
1619788396574,IN,func/room2/ahum,1
1619788396576,IN,func/room1/ahum,1
1619788396579,IN,func/room2/ahum,1
1619788397280,IN,func/room2/ahum,2
1619788397323,IN,func/room1/ahum,2
1619788397366,IN,func/room1/ahum,2
1619788397367,IN,func/room2/ahum,2
1619788398031,IN,func/room1/ahum,3
1619788398075,IN,func/room2/ahum,3
1619788398119,IN,func/room1/ahum,3
1619788398119,IN,func/room2/ahum,3
1619788398823,IN,func/room2/ahum,4
1619788398823,IN,func/room2/ahum,4
1619788398824,IN,func/room1/ahum,4
1619788398824,IN,func/room1/ahum,4
1619788399540,IN,func/room2/ahum,5
1619788399543,IN,func/room2/ahum,5
1619788399585,IN,func/room1/ahum,5
1619788399587,IN,func/room1/ahum,5
1619788400327,IN,func/room2/ahum,6
1619788400328,IN,func/room1/ahum,6
1619788400374,IN,func/room1/ahum,6
1619788400375,IN,func/room2/ahum,6
1619788401043,IN,func/room2/ahum,7
1619788401046,IN,func/room2/ahum,7
1619788401049,IN,func/room1/ahum,7
1619788401088,IN,func/room1/ahum,7
1619788401835,IN,func/room2/ahum,8
1619788401838,IN,func/room1/ahum,8
1619788401922,IN,func/room1/ahum,8
1619788401923,IN,func/room2/ahum,8
1619788402545,IN,func/room2/ahum,9
1619788402545,IN,func/room1/ahum,9
1619788402546,IN,func/room1/ahum,9
1619788402546,IN,func/room2/ahum,9
1619788403347,IN,func/room2/ahum,10
1619788403390,IN,func/room1/ahum,10
1619788403394,IN,func/room2/ahum,10
1619788403435,IN,func/room1/ahum,10
1619788404050,IN,func/room2/ahum,11
1619788404094,IN,func/room2/ahum,11
1619788404098,IN,func/room1/ahum,11
1619788404183,IN,func/room1/ahum,11
1619788404796,IN,func/room2/ahum,12
1619788404839,IN,func/room2/ahum,12
1619788404883,IN,func/room1/ahum,12
1619788404883,IN,func/room1/ahum,12
1619788405547,IN,func/room2/ahum,13
1619788405547,IN,func/room2/ahum,13
1619788405548,IN,func/room1/ahum,13
1619788405548,IN,func/room1/ahum,13
1619788406347,IN,func/room2/ahum,14
1619788406391,IN,func/room1/ahum,14
1619788406392,IN,func/room2/ahum,14
1619788406435,IN,func/room1/ahum,14
1619788407056,IN,func/room2/ahum,15
1619788407059,IN,func/room1/ahum,15
1619788407099,IN,func/room2/ahum,15
1619788407100,IN,func/room1/ahum,15
1619788407851,IN,func/room2/ahum,16
1619788407853,IN,func/room1/ahum,16
1619788407895,IN,func/room1/ahum,16
1619788407895,IN,func/room2/ahum,16
1619788408560,IN,func/room2/ahum,17
1619788408562,IN,func/room1/ahum,17
1619788408606,IN,func/room1/ahum,17
1619788408609,IN,func/room2/ahum,17
1619788409354,IN,func/room2/ahum,18
1619788409357,IN,func/room1/ahum,18
1619788409401,IN,func/room1/ahum,18
1619788409403,IN,func/room2/ahum,18
1619788410058,IN,func/room2/ahum,19
1619788410105,IN,func/room1/ahum,19
1619788410107,IN,func/room1/ahum,19
1619788410109,IN,func/room2/ahum,19
1619788410852,IN,func/room2/ahum,20
1619788410853,IN,func/room1/ahum,20
1619788410897,IN,func/room1/ahum,20
1619788410900,IN,func/room2/ahum,20
1619788411560,IN,func/room2/ahum,21
1619788411560,IN,func/room2/ahum,21
1619788411561,IN,func/room1/ahum,21
1619788411561,IN,func/room1/ahum,21
1619788412355,IN,func/room2/ahum,22
1619788412399,IN,func/room1/ahum,22
1619788412399,IN,func/room2/ahum,22
1619788412399,IN,func/room1/ahum,22
1619788413062,IN,func/room2/ahum,23
1619788413062,IN,func/room1/ahum,23
1619788413062,IN,func/room2/ahum,23
1619788413063,IN,func/room1/ahum,23
1619788413855,IN,func/room2/ahum,24
1619788413898,IN,func/room2/ahum,24
1619788413899,IN,func/room1/ahum,24
1619788413899,IN,func/room1/ahum,24
1619788414563,IN,func/room2/ahum,25
1619788414564,IN,func/room1/ahum,25
1619788414564,IN,func/room2/ahum,25
1619788414564,IN,func/room1/ahum,25
1619788415360,IN,func/room2/ahum,26
1619788415403,IN,func/room2/ahum,26
1619788415403,IN,func/room1/ahum,26
1619788415403,IN,func/room1/ahum,26
1619788416071,IN,func/room2/ahum,27
1619788416114,IN,func/room1/ahum,27
1619788416116,IN,func/room1/ahum,27
1619788416159,IN,func/room2/ahum,27
1619788416859,IN,func/room2/ahum,28
1619788416859,IN,func/room1/ahum,28
1619788416860,IN,func/room1/ahum,28
1619788416861,IN,func/room2/ahum,28
1619788417569,IN,func/room1/ahum,29
1619788417610,IN,func/room2/ahum,29
1619788417611,IN,func/room2/ahum,29
1619788417611,IN,func/room1/ahum,29
1619788418366,IN,func/room1/ahum,30
1619788418368,IN,func/room2/ahum,30
1619788418411,IN,func/room1/ahum,30
1619788418414,IN,func/room2/ahum,30
1619788419071,IN,func/room2/ahum,31
1619788419115,IN,func/room1/ahum,31
1619788419116,IN,func/room2/ahum,31
1619788419118,IN,func/room1/ahum,31
1619788419870,IN,func/room2/ahum,32
1619788419871,IN,func/room1/ahum,32
1619788419874,IN,func/room2/ahum,32
1619788419917,IN,func/room1/ahum,32
1619788420573,IN,func/room2/ahum,33
1619788420615,IN,func/room2/ahum,33
1619788420615,IN,func/room1/ahum,33
1619788420615,IN,func/room1/ahum,33
