# timestamp,line
1619786855044,IN,func/room1/ahum,0
1619786855078,IN,func/room1/ahum,0
1619786855079,IN,func/room2/ahum,0
1619786855080,IN,func/room2/ahum,0
1619786856010,IN,func/room1/ahum,1
1619786856013,IN,func/room2/ahum,1
1619786856055,IN,func/room1/ahum,1
1619786856058,IN,func/room2/ahum,1
1619786857051,IN,func/room1/ahum,2
1619786857098,IN,func/room1/ahum,2
1619786857101,IN,func/room2/ahum,2
1619786857104,IN,func/room2/ahum,2
1619786858007,IN,func/room1/ahum,3
1619786858008,IN,func/room1/ahum,3
1619786858009,IN,func/room2/ahum,3
1619786858050,IN,func/room2/ahum,3
1619786859056,IN,func/room1/ahum,4
1619786859058,IN,func/room1/ahum,4
1619786859103,IN,func/room2/ahum,4
1619786859104,IN,func/room2/ahum,4
1619786860012,IN,func/room1/ahum,5
1619786860013,IN,func/room1/ahum,5
1619786860015,IN,func/room2/ahum,5
1619786860060,IN,func/room2/ahum,5
1619786861012,IN,func/room1/ahum,6
1619786861102,IN,func/room1/ahum,6
1619786861106,IN,func/room2/ahum,6
1619786861150,IN,func/room2/ahum,6
1619786862017,IN,func/room1/ahum,7
1619786862060,IN,func/room1/ahum,7
1619786862064,IN,func/room2/ahum,7
1619786862108,IN,func/room2/ahum,7
1619786863014,IN,func/room2/ahum,8
1619786863060,IN,func/room1/ahum,8
1619786863061,IN,func/room1/ahum,8
1619786863106,IN,func/room2/ahum,8
1619786864015,IN,func/room2/ahum,9
1619786864060,IN,func/room1/ahum,9
1619786864063,IN,func/room1/ahum,9
1619786864109,IN,func/room2/ahum,9
1619786865016,IN,func/room1/ahum,10
1619786865017,IN,func/room1/ahum,10
1619786865017,IN,func/room2/ahum,10
1619786865018,IN,func/room2/ahum,10
1619786866059,IN,func/room1/ahum,11
1619786866060,IN,func/room1/ahum,11
1619786866103,IN,func/room2/ahum,11
1619786866103,IN,func/room2/ahum,11
1619786867023,IN,func/room1/ahum,12
1619786867026,IN,func/room2/ahum,12
1619786867069,IN,func/room1/ahum,12
1619786867071,IN,func/room2/ahum,12
1619786868019,IN,func/room1/ahum,13
1619786868068,IN,func/room1/ahum,13
1619786868113,IN,func/room2/ahum,13
1619786868116,IN,func/room2/ahum,13
1619786869027,IN,func/room1/ahum,14
1619786869029,IN,func/room1/ahum,14
1619786869032,IN,func/room2/ahum,14
1619786869072,IN,func/room2/ahum,14
1619786870070,IN,func/room1/ahum,15
1619786870073,IN,func/room1/ahum,15
1619786870076,IN,func/room2/ahum,15
1619786870118,IN,func/room2/ahum,15
1619786871030,IN,func/room1/ahum,16
1619786871033,IN,func/room2/ahum,16
1619786871081,IN,func/room1/ahum,16
1619786871083,IN,func/room2/ahum,16
1619786872074,IN,func/room1/ahum,17
1619786872076,IN,func/room1/ahum,17
1619786872119,IN,func/room2/ahum,17
1619786872120,IN,func/room2/ahum,17
1619786873033,IN,func/room1/ahum,18
1619786873075,IN,func/room1/ahum,18
1619786873075,IN,func/room2/ahum,18
1619786873076,IN,func/room2/ahum,18
1619786874074,IN,func/room1/ahum,19
1619786874076,IN,func/room2/ahum,19
1619786874078,IN,func/room1/ahum,19
1619786874080,IN,func/room2/ahum,19
1619786875037,IN,func/room1/ahum,20
1619786875040,IN,func/room1/ahum,20
1619786875085,IN,func/room2/ahum,20
1619786875087,IN,func/room2/ahum,20
1619786876075,IN,func/room1/ahum,21
1619786876076,IN,func/room1/ahum,21
1619786876077,IN,func/room2/ahum,21
1619786876077,IN,func/room2/ahum,21
1619786877040,IN,func/room1/ahum,22
1619786877042,IN,func/room1/ahum,22
1619786877085,IN,func/room2/ahum,22
1619786877087,IN,func/room2/ahum,22
1619786878084,IN,func/room1/ahum,23
1619786878085,IN,func/room1/ahum,23
1619786878085,IN,func/room2/ahum,23
1619786878086,IN,func/room2/ahum,23
1619786879044,IN,func/room1/ahum,24
1619786879047,IN,func/room1/ahum,24
1619786879093,IN,func/room2/ahum,24
1619786879095,IN,func/room2/ahum,24
1619786880041,IN,func/room1/ahum,25
1619786880085,IN,func/room2/ahum,25
1619786880086,IN,func/room1/ahum,25
1619786880133,IN,func/room2/ahum,25
1619786881042,IN,func/room1/ahum,26
1619786881043,IN,func/room2/ahum,26
1619786881047,IN,func/room1/ahum,26
1619786881094,IN,func/room2/ahum,26
1619786882091,IN,func/room1/ahum,27
1619786882093,IN,func/room1/ahum,27
1619786882136,IN,func/room2/ahum,27
1619786882137,IN,func/room2/ahum,27
1619786883045,IN,func/room1/ahum,28
1619786883046,IN,func/room2/ahum,28
1619786883046,IN,func/room1/ahum,28
1619786883090,IN,func/room2/ahum,28
1619786884091,IN,func/room1/ahum,29
1619786884135,IN,func/room1/ahum,29
1619786884136,IN,func/room2/ahum,29
1619786884136,IN,func/room2/ahum,29
1619786885052,IN,func/room1/ahum,30
1619786885052,IN,func/room2/ahum,30
1619786885099,IN,func/room1/ahum,30
1619786885099,IN,func/room2/ahum,30
1619786886095,IN,func/room1/ahum,31
1619786886142,IN,func/room2/ahum,31
1619786886146,IN,func/room1/ahum,31
1619786886232,IN,func/room2/ahum,31
1619786887058,IN,func/room1/ahum,32
1619786887060,IN,func/room2/ahum,32
1619786887061,IN,func/room1/ahum,32
1619786887061,IN,func/room2/ahum,32
1619786888101,IN,func/room1/ahum,33
1619786888147,IN,func/room2/ahum,33
1619786888148,IN,func/room1/ahum,33
1619786888192,IN,func/room2/ahum,33
1619786889061,IN,func/room1/ahum,34
1619786889063,IN,func/room1/ahum,34
1619786889065,IN,func/room2/ahum,34
1619786889107,IN,func/room2/ahum,34
1619786890106,IN,func/room1/ahum,35
1619786890108,IN,func/room2/ahum,35
1619786890153,IN,func/room2/ahum,35
1619786890155,IN,func/room1/ahum,35
1619786891059,IN,func/room2/ahum,36
1619786891107,IN,func/room1/ahum,36
