# timestamp,resident_bytes,total_bytes,system_millis,user_millis
1619802301452,2437120,10117120,0,0
1619802301713,2437120,10117120,0,0
1619802301969,2437120,10117120,0,0
1619802302203,2437120,10117120,0,0
1619802302429,2437120,10117120,0,0
1619802302685,2437120,10117120,0,0
1619802302956,2437120,10117120,0,0
1619802303181,2437120,10117120,0,0
1619802303409,2437120,10117120,0,0
1619802303639,2437120,10117120,0,0
1619802303866,2437120,10117120,0,0
1619802304099,2437120,10117120,0,0
1619802304358,2437120,10117120,0,0
1619802304615,2437120,10117120,0,0
1619802304859,2437120,10117120,0,0
1619802305123,2437120,10117120,0,0
1619802305366,2437120,10117120,0,0
1619802305594,2437120,10117120,0,0
1619802305820,2437120,10117120,0,0
1619802306088,2437120,10117120,0,0
1619802306322,2437120,10117120,0,0
1619802306577,2437120,10117120,0,0
1619802306843,2437120,10117120,0,0
1619802307085,2437120,10117120,0,0
1619802307350,2437120,10117120,0,0
1619802307607,2437120,10117120,0,0
1619802307872,2437120,10117120,0,0
1619802308136,2437120,10117120,0,0
1619802308391,2437120,10117120,0,0
1619802308646,2437120,10117120,0,0
1619802308952,2437120,10117120,0,0
1619802309271,2437120,10117120,0,0
1619802309495,2437120,10117120,0,0
1619802309746,2437120,10117120,0,0
1619802310003,2437120,10117120,0,0
1619802310261,2437120,10117120,0,0
1619802310522,2437120,10117120,0,0
1619802310800,2437120,10117120,0,0
1619802311061,2437120,10117120,0,0
1619802311323,2437120,10117120,0,0
1619802311584,2437120,10117120,0,0
1619802311835,2437120,10117120,0,0
1619802312091,2437120,10117120,0,0
1619802312360,2437120,10117120,0,0
1619802312624,2437120,10117120,0,0
1619802312895,2437120,10117120,0,0
1619802313178,2437120,10117120,0,0
1619802313503,2437120,10117120,0,0
1619802313808,2437120,10117120,0,0
1619802314102,2437120,10117120,0,0
1619802314413,2437120,10117120,0,0
1619802314707,2437120,10117120,0,0
1619802314937,2437120,10117120,0,0
1619802315220,2437120,10117120,0,0
1619802315447,2437120,10117120,0,0
1619802315709,2437120,10117120,0,0
1619802315933,2437120,10117120,0,0
1619802316196,2437120,10117120,0,0
1619802316438,2437120,10117120,0,0
1619802316702,2437120,10117120,0,0
1619802317009,2437120,10117120,0,0
1619802317269,2437120,10117120,0,0
1619802317525,2437120,10117120,0,0
1619802317781,2437120,10117120,0,0
1619802318030,2437120,10117120,0,0
1619802318292,2437120,10117120,0,0
1619802318516,2437120,10117120,0,0
1619802318777,2437120,10117120,0,0
1619802319036,2437120,10117120,0,0
1619802319267,2437120,10117120,0,0
1619802319493,2437120,10117120,0,0
1619802319719,2437120,10117120,0,0
1619802319948,2437120,10117120,0,0
1619802320178,2437120,10117120,0,0
1619802320419,2437120,10117120,0,0
1619802320672,2437120,10117120,0,0
1619802320931,2437120,10117120,0,0
1619802321186,2437120,10117120,0,0
1619802321444,2437120,10117120,0,0
1619802321704,2437120,10117120,0,0
1619802321964,2437120,10117120,0,0
1619802322187,2437120,10117120,0,0
1619802322444,2437120,10117120,0,0
1619802322702,2437120,10117120,0,0
1619802322931,2437120,10117120,0,0
1619802323191,2437120,10117120,0,0
1619802323414,2437120,10117120,0,0
1619802323676,2437120,10117120,0,0
1619802323940,2437120,10117120,0,0
1619802324196,2437120,10117120,0,0
1619802324458,2437120,10117120,0,0
1619802324719,2437120,10117120,0,0
1619802324961,2437120,10117120,0,0
1619802325226,2437120,10117120,0,0
1619802325462,2437120,10117120,0,0
1619802325734,2437120,10117120,0,0
1619802325966,2437120,10117120,0,0
1619802326231,2437120,10117120,0,0
1619802326467,2437120,10117120,0,0
1619802326753,2437120,10117120,0,0
1619802327062,2437120,10117120,0,0
1619802327374,2437120,10117120,0,0
1619802327656,2437120,10117120,0,0
1619802327954,2437120,10117120,0,0
1619802328223,2437120,10117120,0,0
1619802328470,2437120,10117120,0,0
1619802328727,2437120,10117120,0,0
1619802328974,2437120,10117120,0,0
1619802329250,2437120,10117120,0,0
1619802329560,2437120,10117120,0,0
1619802329866,2437120,10117120,0,0
1619802330141,2437120,10117120,0,0
1619802330431,2437120,10117120,0,0
1619802330694,2437120,10117120,0,0
1619802330971,2437120,10117120,0,0
1619802331233,2437120,10117120,0,0
1619802331481,2437120,10117120,0,0
1619802331748,2437120,10117120,0,0
1619802332052,2437120,10117120,0,0
1619802332356,2437120,10117120,0,0
1619802332642,2437120,10117120,0,0
1619802332949,2437120,10117120,0,0
1619802333225,2437120,10117120,0,0
1619802333538,2437120,10117120,0,0
1619802333829,2437120,10117120,0,0
1619802334119,2437120,10117120,0,0
1619802334425,2437120,10117120,0,0
1619802334682,2437120,10117120,0,0
1619802334942,2437120,10117120,0,0
1619802335204,2437120,10117120,0,0
1619802335492,2437120,10117120,0,0
1619802335764,2437120,10117120,0,0
1619802335991,2437120,10117120,0,0
1619802336277,2437120,10117120,0,0
1619802336586,2437120,10117120,0,0
1619802336846,2437120,10117120,0,0
1619802337107,2437120,10117120,0,0
1619802337371,2437120,10117120,0,0
1619802337598,2437120,10117120,0,0
1619802337861,2437120,10117120,0,0
1619802338097,2437120,10117120,0,0
1619802338358,2437120,10117120,0,0
1619802338617,2437120,10117120,0,0
1619802338884,2437120,10117120,0,0
1619802339163,2437120,10117120,0,0
1619802339461,2437120,10117120,0,0
1619802339740,2437120,10117120,0,0
1619802340055,2437120,10117120,0,0
1619802340313,2437120,10117120,0,0
1619802340560,2437120,10117120,0,0
1619802340826,2437120,10117120,0,0
1619802341056,2437120,10117120,0,0
1619802341329,2437120,10117120,0,0
1619802341565,2437120,10117120,0,0
1619802341793,2437120,10117120,0,0
1619802342020,2437120,10117120,0,0
1619802342283,2437120,10117120,0,0
1619802342518,2437120,10117120,0,0
1619802342783,2437120,10117120,0,0
1619802343021,2437120,10117120,0,0
1619802343281,2437120,10117120,0,0
1619802343544,2437120,10117120,0,0
1619802343806,2437120,10117120,0,0
1619802344033,2437120,10117120,0,0
1619802344260,2437120,10117120,0,0
1619802344486,2437120,10117120,0,0
1619802344747,2437120,10117120,0,0
1619802345016,2437120,10117120,0,0
1619802345276,2437120,10117120,0,0
1619802345522,2437120,10117120,0,0
1619802345791,2437120,10117120,0,0
1619802346029,2437120,10117120,0,0
1619802346294,2437120,10117120,0,0
1619802346564,2437120,10117120,0,0
1619802346840,2437120,10117120,0,0
1619802347146,2437120,10117120,0,0
1619802347451,2437120,10117120,0,0
1619802347748,2437120,10117120,0,0
1619802348021,2437120,10117120,0,0
1619802348294,2437120,10117120,0,0
1619802348599,2437120,10117120,0,0
1619802348903,2437120,10117120,0,0
1619802349136,2437120,10117120,0,0
1619802349432,2437120,10117120,0,0
1619802349669,2437120,10117120,0,0
1619802349933,2437120,10117120,0,0
1619802350197,2437120,10117120,0,0
1619802350462,2437120,10117120,0,0
1619802350724,2437120,10117120,0,0
1619802351001,2437120,10117120,0,0
1619802351272,2437120,10117120,0,0
1619802351502,2437120,10117120,0,0
1619802351728,2437120,10117120,0,0
1619802351954,2437120,10117120,0,0
1619802352215,2437120,10117120,0,0
1619802352506,2437120,10117120,0,0
1619802352788,2437120,10117120,0,0
1619802353017,2437120,10117120,0,0
1619802353289,2437120,10117120,0,0
1619802353591,2437120,10117120,0,0
1619802353897,2437120,10117120,0,0
1619802354201,2437120,10117120,0,0
1619802354508,2437120,10117120,0,0
1619802354737,2437120,10117120,0,0
1619802355034,2437120,10117120,0,0
1619802355302,2437120,10117120,0,0
1619802355569,2437120,10117120,0,0
1619802355805,2437120,10117120,0,0
1619802356113,2437120,10117120,0,0
1619802356418,2437120,10117120,0,0
1619802356706,2437120,10117120,0,0
1619802356933,2437120,10117120,0,0
1619802357195,2437120,10117120,0,0
1619802357495,2437120,10117120,0,0
1619802357782,2437120,10117120,0,0
1619802358092,2437120,10117120,0,0
1619802358318,2437120,10117120,0,0
1619802358541,2437120,10117120,0,0
1619802358769,2437120,10117120,0,0
1619802359019,2437120,10117120,0,0
1619802359281,2437120,10117120,0,0
1619802359510,2437120,10117120,0,0
1619802359772,2437120,10117120,0,0
1619802360038,2437120,10117120,0,0
1619802360302,2437120,10117120,0,0
1619802360609,2437120,10117120,0,0
1619802360881,2437120,10117120,0,0
1619802361190,2437120,10117120,0,0
1619802361420,2437120,10117120,0,0
1619802361675,2437120,10117120,0,0
1619802361952,2437120,10117120,0,0
1619802362177,2437120,10117120,0,0
1619802362398,2437120,10117120,0,0
1619802362652,2437120,10117120,0,0
1619802362912,2437120,10117120,0,0
1619802363149,2437120,10117120,0,0
