# timestamp,resident_bytes,total_bytes,system_millis,user_millis
1619700050246,4939776,25473024,0,0
1619700050561,4939776,25473024,0,0
1619700050851,4939776,25473024,0,0
1619700051107,4939776,25473024,0,0
1619700051369,4939776,25473024,0,0
1619700051633,4939776,25473024,0,0
1619700051903,4939776,25473024,0,0
1619700052166,4939776,25473024,0,0
1619700052432,4939776,25473024,0,0
1619700052693,4939776,25473024,0,0
1619700052958,4939776,25473024,0,0
1619700053216,4939776,25473024,0,0
1619700053481,4939776,25473024,0,0
1619700053748,4939776,25473024,0,0
1619700054013,4939776,25473024,0,0
1619700054275,4939776,25473024,0,0
1619700054541,4939776,25473024,0,0
1619700054804,4939776,25473024,0,0
1619700055066,4939776,25473024,0,0
1619700055333,4939776,25473024,0,0
1619700055572,4939776,25473024,0,0
1619700055831,4939776,25473024,0,0
1619700056096,4939776,25473024,0,0
1619700056356,4939776,25473024,0,0
1619700056619,4939776,25473024,0,0
1619700056884,4939776,25473024,0,0
1619700057148,4939776,25473024,0,0
1619700057392,4939776,25473024,0,0
1619700057658,4939776,25473024,0,0
1619700057919,4939776,25473024,0,0
1619700058183,4939776,25473024,0,0
1619700058446,4939776,25473024,0,0
1619700058725,4939776,25473024,0,0
1619700058969,4939776,25473024,0,0
1619700059209,4939776,25473024,0,0
1619700059452,4939776,25473024,0,0
1619700059694,4939776,25473024,0,0
1619700059934,4939776,25473024,0,0
1619700060191,4939776,25473024,0,0
1619700060450,4939776,25473024,0,0
1619700060710,4939776,25473024,0,0
1619700060976,4939776,25473024,0,0
1619700061236,4939776,25473024,0,0
1619700061499,4939776,25473024,0,0
1619700061764,4939776,25473024,0,0
1619700062027,4939776,25473024,0,0
1619700062289,4939776,25473024,0,0
1619700062538,4939776,25473024,0,0
1619700062802,4939776,25473024,0,0
1619700063065,4939776,25473024,0,0
1619700063333,4939776,25473024,0,0
1619700063571,4939776,25473024,0,0
1619700063835,4939776,25473024,0,0
1619700064100,4939776,25473024,0,0
1619700064371,4939776,25473024,0,0
1619700064634,4939776,25473024,0,0
1619700064898,4939776,25473024,0,0
1619700065163,4939776,25473024,0,0
1619700065409,4939776,25473024,0,0
1619700065671,4939776,25473024,0,0
1619700065934,4939776,25473024,0,0
1619700066200,4939776,25473024,0,0
1619700066456,4939776,25473024,0,0
1619700066722,4939776,25473024,0,0
1619700066960,4939776,25473024,0,0
1619700067220,4939776,25473024,0,0
1619700067482,4939776,25473024,0,0
1619700067743,4939776,25473024,0,0
1619700068005,4939776,25473024,0,0
1619700068271,4939776,25473024,0,0
1619700068531,4939776,25473024,0,0
1619700068798,4939776,25473024,0,0
1619700069062,4939776,25473024,0,0
1619700069321,4939776,25473024,0,0
1619700069584,4939776,25473024,0,0
1619700069848,4939776,25473024,0,0
1619700070111,4939776,25473024,0,0
1619700070372,4939776,25473024,0,0
1619700070633,4939776,25473024,0,0
1619700070894,4939776,25473024,0,0
1619700071155,4939776,25473024,0,0
1619700071396,4939776,25473024,0,0
1619700071655,4939776,25473024,0,0
1619700071917,4939776,25473024,0,0
1619700072180,4939776,25473024,0,0
1619700072442,4939776,25473024,0,0
1619700072698,4939776,25473024,0,0
1619700072961,4939776,25473024,0,0
1619700073224,4939776,25473024,0,0
1619700073486,4939776,25473024,0,0
1619700073751,4939776,25473024,0,0
1619700074012,4939776,25473024,0,0
1619700074273,4939776,25473024,0,0
1619700074532,4939776,25473024,0,0
1619700074791,4939776,25473024,0,0
1619700075057,4939776,25473024,0,0
1619700075319,4939776,25473024,0,0
1619700075581,4939776,25473024,0,0
1619700075873,4939776,25473024,0,0
1619700076120,4939776,25473024,0,0
1619700076361,4939776,25473024,0,0
1619700076613,4939776,25473024,0,0
1619700076877,4939776,25473024,0,0
1619700077124,4939776,25473024,0,0
1619700077380,4939776,25473024,0,0
1619700077643,4939776,25473024,0,0
1619700077906,4939776,25473024,0,0
1619700078168,4939776,25473024,0,0
1619700078421,4939776,25473024,0,0
1619700078685,4939776,25473024,0,0
1619700078949,4939776,25473024,0,0
1619700079213,4939776,25473024,0,0
1619700079478,4939776,25473024,0,0
1619700079742,4939776,25473024,0,0
1619700080005,4939776,25473024,0,0
1619700080268,4939776,25473024,0,0
1619700080534,4939776,25473024,0,0
1619700080795,4939776,25473024,0,0
1619700081057,4939776,25473024,0,0
1619700081324,4939776,25473024,0,0
1619700081585,4939776,25473024,0,0
1619700081824,4939776,25473024,0,0
1619700082089,4939776,25473024,0,0
1619700082349,4939776,25473024,0,0
1619700082614,4939776,25473024,0,0
1619700082874,4939776,25473024,0,0
1619700083134,4939776,25473024,0,0
1619700083382,4939776,25473024,0,0
1619700083647,4939776,25473024,0,0
1619700083909,4939776,25473024,0,0
1619700084169,4939776,25473024,0,0
1619700084418,4939776,25473024,0,0
1619700084686,4939776,25473024,0,0
1619700084946,4939776,25473024,0,0
1619700085212,4939776,25473024,0,0
1619700085477,4939776,25473024,0,0
1619700085737,4939776,25473024,0,0
1619700085998,4939776,25473024,0,0
1619700086262,4939776,25473024,0,0
1619700086523,4939776,25473024,0,0
1619700086782,4939776,25473024,0,0
1619700087045,4939776,25473024,0,0
1619700087301,4939776,25473024,0,0
1619700087562,4939776,25473024,0,0
1619700087824,4939776,25473024,0,0
1619700088084,4939776,25473024,0,0
1619700088350,4939776,25473024,0,0
1619700088608,4939776,25473024,0,0
1619700088869,4939776,25473024,0,0
1619700089129,4939776,25473024,0,0
1619700089390,4939776,25473024,0,0
1619700089649,4939776,25473024,0,0
1619700089910,4939776,25473024,0,0
1619700090174,4939776,25473024,0,0
1619700090413,4939776,25473024,0,0
1619700090662,4939776,25473024,0,0
1619700090901,4939776,25473024,0,0
1619700091157,4939776,25473024,0,0
1619700091395,4939776,25473024,0,0
1619700091634,4939776,25473024,0,0
1619700091873,4939776,25473024,0,0
1619700092126,4939776,25473024,0,0
1619700092389,4939776,25473024,0,0
1619700092661,4939776,25473024,0,0
1619700092920,4939776,25473024,0,0
1619700093185,4939776,25473024,0,0
1619700093449,4939776,25473024,0,0
1619700093713,4939776,25473024,0,0
1619700093980,4939776,25473024,0,0
1619700094242,4939776,25473024,0,0
1619700094500,4939776,25473024,0,0
1619700094742,4939776,25473024,0,0
1619700094985,4939776,25473024,0,0
1619700095225,4939776,25473024,0,0
1619700095481,4939776,25473024,0,0
1619700095747,4939776,25473024,0,0
1619700095986,4939776,25473024,0,0
1619700096228,4939776,25473024,0,0
1619700096468,4939776,25473024,0,0
1619700096727,4939776,25473024,0,0
1619700096993,4939776,25473024,0,0
1619700097234,4939776,25473024,0,0
1619700097480,4939776,25473024,0,0
1619700097721,4939776,25473024,0,0
1619700097962,4939776,25473024,0,0
1619700098203,4939776,25473024,0,0
1619700098444,4939776,25473024,0,0
1619700098698,4939776,25473024,0,0
1619700098947,4939776,25473024,0,0
1619700099193,4939776,25473024,0,0
1619700099459,4939776,25473024,0,0
1619700099718,4939776,25473024,0,0
1619700099983,4939776,25473024,0,0
1619700100246,4939776,25473024,0,0
1619700100508,4939776,25473024,0,0
1619700100770,4939776,25473024,0,0
1619700101034,4939776,25473024,0,0
