# timestamp,line
1619786855029,IN,mavg/room1/rhum,0
1619786855031,OUT,func/room1/ahum,0
1619786855031,IN,mavg/room1/temp,0
1619786855078,OUT,func/room1/ahum,0
1619786855078,IN,mavg/room2/rhum,0
1619786855079,OUT,func/room2/ahum,0
1619786855079,IN,mavg/room2/temp,0
1619786855079,OUT,func/room2/ahum,0
1619786856006,IN,mavg/room1/temp,1
1619786856009,OUT,func/room1/ahum,1
1619786856010,IN,mavg/room2/rhum,1
1619786856012,OUT,func/room2/ahum,1
1619786856052,IN,mavg/room1/rhum,1
1619786856054,OUT,func/room1/ahum,1
1619786856055,IN,mavg/room2/temp,1
1619786856057,OUT,func/room2/ahum,1
1619786857050,IN,mavg/room1/rhum,2
1619786857094,OUT,func/room1/ahum,2
1619786857095,IN,mavg/room1/temp,2
1619786857097,OUT,func/room1/ahum,2
1619786857098,IN,mavg/room2/rhum,2
1619786857100,OUT,func/room2/ahum,2
1619786857101,IN,mavg/room2/temp,2
1619786857103,OUT,func/room2/ahum,2
1619786858006,IN,mavg/room1/rhum,3
1619786858007,OUT,func/room1/ahum,3
1619786858007,IN,mavg/room1/temp,3
1619786858008,OUT,func/room1/ahum,3
1619786858008,IN,mavg/room2/rhum,3
1619786858008,OUT,func/room2/ahum,3
1619786858009,IN,mavg/room2/temp,3
1619786858050,OUT,func/room2/ahum,3
1619786859055,IN,mavg/room1/rhum,4
1619786859056,OUT,func/room1/ahum,4
1619786859057,IN,mavg/room1/temp,4
1619786859102,OUT,func/room1/ahum,4
1619786859102,IN,mavg/room2/rhum,4
1619786859103,OUT,func/room2/ahum,4
1619786859103,IN,mavg/room2/temp,4
1619786859103,OUT,func/room2/ahum,4
1619786860010,IN,mavg/room1/rhum,5
1619786860011,OUT,func/room1/ahum,5
1619786860011,IN,mavg/room1/temp,5
1619786860013,OUT,func/room1/ahum,5
1619786860013,IN,mavg/room2/temp,5
1619786860015,OUT,func/room2/ahum,5
1619786860015,IN,mavg/room2/rhum,5
1619786860059,OUT,func/room2/ahum,5
1619786861010,IN,mavg/room1/rhum,6
1619786861011,OUT,func/room1/ahum,6
1619786861100,IN,mavg/room1/temp,6
1619786861102,OUT,func/room1/ahum,6
1619786861103,IN,mavg/room2/rhum,6
1619786861146,OUT,func/room2/ahum,6
1619786861146,IN,mavg/room2/temp,6
1619786861148,OUT,func/room2/ahum,6
1619786862014,IN,mavg/room1/rhum,7
1619786862016,OUT,func/room1/ahum,7
1619786862017,IN,mavg/room1/temp,7
1619786862059,OUT,func/room1/ahum,7
1619786862060,IN,mavg/room2/rhum,7
1619786862063,OUT,func/room2/ahum,7
1619786862063,IN,mavg/room2/temp,7
1619786862107,OUT,func/room2/ahum,7
1619786863013,IN,mavg/room2/temp,8
1619786863013,OUT,func/room2/ahum,8
1619786863059,IN,mavg/room1/temp,8
1619786863060,OUT,func/room1/ahum,8
1619786863060,IN,mavg/room1/rhum,8
1619786863102,OUT,func/room1/ahum,8
1619786863103,IN,mavg/room2/rhum,8
1619786863105,OUT,func/room2/ahum,8
1619786864014,IN,mavg/room2/temp,9
1619786864014,OUT,func/room2/ahum,9
1619786864059,IN,mavg/room1/rhum,9
1619786864059,OUT,func/room1/ahum,9
1619786864061,IN,mavg/room1/temp,9
1619786864106,OUT,func/room1/ahum,9
1619786864107,IN,mavg/room2/rhum,9
1619786864108,OUT,func/room2/ahum,9
1619786865015,IN,mavg/room1/rhum,10
1619786865015,OUT,func/room1/ahum,10
1619786865016,IN,mavg/room1/temp,10
1619786865017,OUT,func/room1/ahum,10
1619786865017,IN,mavg/room2/temp,10
1619786865017,OUT,func/room2/ahum,10
1619786865017,IN,mavg/room2/rhum,10
1619786865018,OUT,func/room2/ahum,10
1619786866058,IN,mavg/room1/rhum,11
1619786866059,OUT,func/room1/ahum,11
1619786866059,IN,mavg/room1/temp,11
1619786866101,OUT,func/room1/ahum,11
1619786866102,IN,mavg/room2/rhum,11
1619786866103,OUT,func/room2/ahum,11
1619786866103,IN,mavg/room2/temp,11
1619786866103,OUT,func/room2/ahum,11
1619786867020,IN,mavg/room1/rhum,12
1619786867022,OUT,func/room1/ahum,12
1619786867023,IN,mavg/room2/rhum,12
1619786867066,OUT,func/room2/ahum,12
1619786867067,IN,mavg/room1/temp,12
1619786867068,OUT,func/room1/ahum,12
1619786867069,IN,mavg/room2/temp,12
1619786867070,OUT,func/room2/ahum,12
1619786868019,IN,mavg/room1/rhum,13
1619786868019,OUT,func/room1/ahum,13
1619786868065,IN,mavg/room1/temp,13
